Customer_ID,Age,Income,Housing_Status,Has_Current_Account,Current_Account_Balance,Has_Savings,Savings_Balance,Has_Mortgage,Has_Personal_Loan,Personal_Loan_Balance,Has_Credit_Card,Credit_Card_Balance
3128,69,39969.24490262878,Own,1,1989.3124247729922,0,0.0,0,0,0.8245740212270245,1,6.146004294958338
3129,28,11350.699451589979,Rent,1,653.9456791322516,1,1417.388370797994,0,0,1.052206240735891,0,4.462842498735642
3130,86,41146.13520552534,Mortgage,1,1971.0594012890997,1,8394.950692701324,1,0,2.386204300476691,1,0.0
3131,34,13790.248201962191,Rent,1,466.7384778782749,0,75.75183834779091,0,0,0.8106088120874226,0,3.0386538056874195
3132,49,30318.752694138275,Mortgage,1,1433.1485760795392,1,2311.3877362613266,0,0,0.0,1,0.0
3133,59,44268.88614951636,Own,1,3258.2074303662707,1,8793.140552351957,0,0,1.791387504921309,1,0.0
3134,51,26195.64572522978,Mortgage,1,1421.8504003444243,1,3316.068916609044,0,0,0.0,1,0.0
3135,41,22559.252165625177,Rent,1,715.5603551191323,1,2216.3077747764296,0,0,0.0,0,8.666177023610864
3136,37,21041.211800533474,Rent,1,1477.807873702899,1,3146.11648274733,0,0,0.0,1,0.0
3137,60,25659.827371752515,Mortgage,1,1709.0082877073016,1,7529.9038785214225,1,0,2.911080250710523,1,23.969115886849032
3138,77,69536.32486920897,Own,1,4209.886998896932,1,41339.58742470459,0,0,0.0,1,23.389997187320066
3139,42,26705.30921143365,Rent,1,1492.5506737032479,1,2417.6026971783363,0,0,3.2949949557110645,0,0.0
3140,45,28152.471175414023,Mortgage,1,1450.9045045653752,1,3503.6982058665217,0,0,0.0,1,0.0
3141,41,13324.830417482412,Rent,1,319.4771404707974,1,1650.986676802468,0,0,3.5626329640070713,0,8.704222949377515
3142,38,20071.036144067217,Rent,1,1138.788985833594,1,2274.7740102028483,0,0,0.14273518458749093,0,6.5247930019041025
3143,71,74788.05521475553,Own,1,3786.4436086548676,1,46914.18189898618,0,0,8.704103835644634,1,0.0
3144,31,8731.355437163453,Rent,1,536.072541197819,1,753.371408153112,0,0,1.9788310378082568,0,2.795335728773771
3145,51,34010.45152679065,Mortgage,1,2382.6960540304117,1,3936.1606892682303,1,0,0.1833104748968328,1,24.60755501614336
3146,47,23930.95615528609,Mortgage,1,1045.39944962824,1,1692.2855873665644,0,0,0.0,0,0.0
3147,66,39383.363939609844,Own,1,2274.8426353002437,1,9703.364944971043,0,0,0.9504568186671754,1,0.0
3148,70,75121.67861578046,Own,1,2551.244462242111,1,37074.49738702597,0,0,3.746354442985843,1,32.94185070650896
3149,53,40444.77993923564,Mortgage,1,1774.482374072695,1,4152.617675679123,0,0,2.4560739868504253,1,0.4051087269324307
3150,78,31294.906878194055,Own,1,3273.458033314333,1,38492.20089366571,0,0,3.8767624950896424,1,30.10726710878788
3151,42,33720.32551864328,Mortgage,1,1148.4964089035518,1,3129.281530293899,0,0,3.713188516734314,1,11.713789649268227
3152,39,4996.331138579926,Rent,1,458.36792392010483,1,1186.163966195093,0,0,0.0,0,5.696979019160499
3153,35,11103.050484937898,Rent,1,611.9796640634142,1,1239.3800539087224,0,0,0.8696525768999466,0,0.0
3154,37,3882.297152362218,Rent,1,307.7253770907498,0,0.0,0,0,0.7278262154216828,0,0.0
3155,89,317014.2964100129,Own,1,10093.702616974057,1,96758.46639356414,1,1,11690.58173805452,1,5.075166215630043
3156,36,7503.785778694157,Rent,1,325.68826717456045,1,1197.5182980189527,0,0,0.0,0,0.0
3157,51,21619.255397164277,Mortgage,1,1603.4349080548536,1,4143.895463001047,0,0,0.3740247877430628,1,8.845794660331203
3158,39,27052.581542948974,Rent,1,812.17142375558,1,3573.5751313761743,0,0,1.949682111195413,1,0.0
3159,34,18395.646179313517,Rent,1,860.275689536126,1,1856.8387044408807,0,0,0.0,0,1.1500177452223344
3160,35,9780.10982285712,Rent,1,314.49737978986457,1,839.0328355580548,0,0,3.533923976932718,0,0.0
3161,33,384308.2208457667,Rent,1,15668.646013228561,1,1582.548659243223,0,0,0.0,0,0.6008733219675328
3162,71,91066.14657833504,Own,1,4365.66632795234,1,44205.02239814548,0,1,8269.201033798403,1,0.0
3163,31,11814.09512652695,Rent,1,788.577998541756,1,1167.7724374366185,0,0,0.0,0,3.1173909329489384
3164,36,13809.45348295995,Rent,1,1066.9696654643087,1,1882.6158110422416,0,0,1.7773545194908358,0,4.2830893067748415
3165,42,3043.134336753683,Rent,1,0.0,1,706.7894522104252,0,0,0.0,0,0.0
3166,65,46787.700290993846,Own,1,1902.8244356867892,1,37126.911198440386,0,0,0.6271213800718891,1,0.0
3167,71,66630.66021163808,Own,1,4273.621599270272,1,42943.49408282563,0,0,1.8355659136449365,1,0.0
3168,68,75263.70173932705,Own,1,3117.2427413698315,1,45773.99200082588,0,1,7017.67917048115,1,0.0
3169,34,525.5206015037594,Rent,1,315.0662409353224,1,810.6047829941965,0,0,1.6554817160411635,0,0.0
3170,56,27689.083224068636,Mortgage,1,2246.5213584849057,1,7863.041449858262,1,0,0.7060076803264519,1,0.0
3171,44,29361.814711284438,Mortgage,1,966.0718840587749,1,2963.354101305191,0,0,0.0,1,5.753198799603743
3172,66,45690.0310168729,Own,1,1925.6037050611287,1,9098.234553020495,0,0,5.219570186701288,1,0.0
3173,83,48480.44963206594,Own,1,3665.774635759419,1,2037.7757275136207,1,1,5650.398758399756,1,0.0
3174,48,37671.83074399914,Mortgage,1,1955.8869036654567,1,3702.3536501690332,0,0,1.8918644260182822,1,18.158581845431797
3175,69,53221.84952909844,Own,1,2101.8910668441613,1,8958.398905765427,0,0,4.895952709480263,1,51.95850927489263
3176,39,4184.277404170356,Rent,1,399.3517077068861,1,195.26901772684414,0,0,0.0,0,1.126719709049077
3177,41,23384.11729442846,Mortgage,1,1787.4881297812083,1,4048.8599920227452,0,0,0.0,1,0.0
3178,76,59940.584685167654,Own,1,2175.768202683023,1,73116.67875189066,1,1,5637.057471172926,1,0.0
3179,42,21114.372320555034,Rent,1,1205.530337228689,1,2917.241098968344,0,0,3.009837916867884,0,0.0
3180,69,93559.57015221342,Own,1,5047.658303000021,1,39137.60014408982,0,0,1.1854327710001349,1,0.0
3181,42,18413.84734741948,Rent,1,948.1657329201524,1,2275.1726118185998,0,0,2.0428684828606802,0,0.0
3182,51,31764.67570991118,Mortgage,1,1466.2226257468237,1,5247.194428762947,1,0,2.4435882859382962,1,2.7441705377733783
3183,35,6531.671395821071,Rent,1,582.5284177017356,1,1255.6132088139102,0,0,1.537630370579675,0,0.0
3184,74,53969.11334095165,Own,1,3422.8940469558343,1,42770.334830142936,0,1,5477.246881511436,1,0.0
3185,69,69907.4928462194,Own,1,2950.7195355120134,1,46499.763315075266,0,0,2.428559582297411,1,0.0
3186,36,71985.8305412352,Rent,1,183.4028050300468,1,992.2287793979808,0,0,3.086256069501498,0,0.0
3187,33,3674.655205584142,Rent,1,168.79701538936524,1,754.7448237883061,0,0,0.0,0,2.1285876587275037
3188,30,14271.835800601722,Rent,1,600.9154717409531,1,1427.9440337252827,0,0,0.49772407297890425,0,1.325891180159195
3189,35,351845.46876497334,Rent,1,867.6661109466357,1,2721.5997245105978,0,0,0.5469155295981436,1,0.0
3190,43,16291.145786136654,Rent,1,1008.4356409829364,1,1796.4475023381915,0,0,0.0,0,9.356630973771354
3191,43,26514.652934307367,Mortgage,1,1864.5383396641828,0,395.5761066753105,0,0,3.213552277742264,0,0.0
3192,36,466875.9182726749,Mortgage,1,1065.0567570561236,1,3116.4134174182586,0,0,0.0,1,0.0
3193,64,37586.388387963394,Own,1,1845.6899709589022,1,8592.544787501192,0,0,0.03695202200538378,1,14.481785413821571
3194,51,24107.817881729017,Mortgage,1,1299.8955670399582,1,3644.3938784591337,1,0,1.265575223468547,1,4.094573695942108
3195,68,63198.18850751076,Own,1,2235.043408486603,1,39254.63984047255,0,0,3.55139061761548,1,24.30887474178684
3196,34,525.5206015037594,Rent,0,35.26730872488463,0,249.0878608772275,0,0,4.055949564261568,0,0.0
3197,85,86968.70106995472,Own,1,3755.2858640707295,1,45903.27897391413,0,1,8337.079684540064,1,0.0
3198,69,48521.59922291454,Own,1,2691.606145125728,1,35790.679277214054,0,0,0.0,1,0.0
3199,69,89074.85768571534,Own,1,3320.664247073947,1,38228.01842887884,0,0,2.398061285154102,1,23.706781226425246
3200,64,45091.3802572024,Own,1,3076.858062967924,1,9124.654940661349,0,0,1.0750896238300007,1,0.0
3201,84,62550.63888505362,Own,1,2623.195629364804,1,42079.76085630025,0,1,0.0,1,0.0
3202,36,19091.15617394526,Rent,1,1272.057312975799,0,390.7219697903106,0,0,1.617787290103004,0,0.0
3203,40,16672.43869924695,Rent,1,1374.011815041319,1,2379.029762079343,0,0,0.0,0,3.815997369297382
3204,58,31804.115688245918,Mortgage,1,1489.8166371655695,1,9348.615219431027,1,0,2.4029491135667045,1,0.0
3205,39,21488.794842015137,Rent,1,868.9217631053148,1,970.6285652387135,0,0,2.1931466240527744,1,0.0
3206,59,66051.59117453705,Mortgage,1,1467.8894245592978,1,8526.214891589858,1,0,0.0,1,0.0
3207,49,52713.84803975924,Mortgage,1,760.9561954526611,1,1113.0247089972113,0,0,2.3641427384918314,1,0.0
3208,47,25475.832639356886,Mortgage,1,1168.049603492233,1,3731.290761334002,0,0,0.7143880398491624,1,0.3850406684938441
3209,53,23964.381743540303,Mortgage,1,1475.8985896706974,0,206.62842321416747,0,0,1.810244746441645,1,0.0
3210,34,7220.896588787016,Rent,1,143.0758154316229,0,0.0,0,0,3.650417857508167,0,3.9230079562480786
3211,52,31023.759574900672,Mortgage,1,1459.5436588930154,1,4870.798292341714,1,0,0.0,1,25.391075460207052
3212,67,62502.527145638946,Own,1,2021.8235319179466,1,38570.83234558768,0,0,2.2944393178641933,1,0.0
3213,38,29297.14859512908,Rent,1,1523.5039092645616,1,3044.3760969744635,0,0,1.153645473291532,1,0.0
3214,54,32926.83412378941,Mortgage,1,1354.166810167109,0,0.0,0,0,1.7687736510343832,1,0.0
3215,61,63736.393189988696,Own,1,2111.9468054006265,1,10211.647601626722,0,0,0.0,1,0.0
3216,38,15499.376528893059,Rent,1,13532.229763218316,0,134.30837759720248,0,0,0.0,0,0.0
3217,34,14910.294676280888,Rent,1,818.1789205824921,1,1769.2924092195974,0,0,0.0,0,0.0
3218,43,27219.510279003312,Mortgage,1,925.3082565584951,1,3293.14176015423,0,0,0.0,1,0.0
3219,31,14513.858275770994,Rent,1,671.8531366811153,1,965.6175648806382,0,0,3.055048518533213,0,6.944962804006654
3220,37,24078.33095290716,Rent,1,1302.587416061489,1,2340.9659739086787,0,0,0.7841137736323542,0,0.0
3221,51,40404.82182869593,Mortgage,1,1264.7636130640176,1,4226.931609514293,1,0,1.311447258282301,1,0.0
3222,54,33266.12142005256,Mortgage,1,1468.4411870819104,1,4274.121356082588,1,0,1.261248815930851,1,9.198020867706278
3223,40,25230.042616886745,Rent,1,1331.7389485201165,1,1571.0473534132832,0,0,2.5190185114911263,0,0.0
3224,46,20953.58501290046,Mortgage,1,1495.350212632228,1,3422.903366898053,0,0,0.9654050964897505,1,0.0
3225,33,7505.682991984881,Rent,1,255.34442008993074,1,514.5090409390152,0,0,1.9315344105209478,0,4.309100609177224
3226,39,24934.864329268043,Rent,1,877.7585371961256,1,2981.007380492431,0,0,0.15078491136352534,0,0.0
3227,37,7654.518894785364,Rent,1,507.3860246818431,1,1154.6047241876481,0,0,0.04219314005397744,0,0.0
3228,50,34469.51731799826,Mortgage,1,1698.3414267969433,1,4012.600082959132,0,0,0.0,1,11.188566630384686
3229,69,48544.87505425571,Own,1,2720.2829677023115,1,38272.826677619945,0,0,0.0,1,0.0
3230,44,30004.382058751617,Mortgage,1,1794.56407558801,1,3603.597634663253,0,0,2.563657493057849,1,0.0
3231,34,381253.43045759137,Rent,1,392.0740069518671,1,2347.6183133926043,0,0,12.220640514947071,0,0.0
3232,42,16619.13353180906,Mortgage,1,1504.8118865581716,1,2515.44505055385,0,0,1.1583187403316282,0,1.1912624463255868
3233,39,7273.965614750572,Rent,1,184.30742585066207,1,941.2565577678909,0,0,0.0,0,0.0
3234,44,32661.669297600572,Mortgage,1,1620.5307407625705,1,3358.672249608314,0,0,2.8773131647414787,1,12.064835204376935
3235,43,22451.987864375616,Rent,1,1138.962243691026,1,2562.9252189336944,0,0,0.0,1,0.0
3236,38,27658.756393456173,Rent,1,1083.8053244653838,1,2357.1606058077455,0,0,0.33562678964800163,1,0.0
3237,41,27748.068757273555,Mortgage,1,1227.4482425874903,1,1679.8511126106878,0,0,0.0,1,0.0
3238,48,20330.76434784507,Mortgage,1,1121.2962497185708,0,0.0,0,0,0.9307526902788268,1,0.0
3239,68,35164.398686235865,Own,1,2019.4977504325361,1,35600.64804772829,0,0,3.0151233056871534,1,30.015007504174598
3240,29,12818.028793547997,Rent,1,437.0169332219805,1,1329.5961141297864,0,0,1.6821707103685186,0,0.0
3241,54,18250.583785625113,Mortgage,1,1528.9691429020677,0,259.9022345685046,0,0,0.0,1,0.0
3242,55,31661.866977550908,Mortgage,1,2649.7553373364212,1,9790.115419051064,1,0,5.668299121638757,1,28.757598889249028
3243,36,525.5206015037594,Rent,0,38.6517293526955,1,191.03645202159305,0,0,4.001502271560985,0,4.382451197874298
3244,56,31263.9555053986,Mortgage,1,2266.715148252864,1,4387.4593395255,1,0,0.0,1,21.889731645383034
3245,41,21782.691369915698,Rent,1,875.0838983520024,1,605.3403953366258,0,0,0.0,0,0.0
3246,40,22353.459680267726,Rent,1,1331.318563588672,1,2481.6255026055064,0,0,1.7257267034681874,0,0.0
3247,48,36605.06726614581,Mortgage,1,734.8891275720337,1,3130.968221002236,0,0,0.0,1,16.80496760766168
3248,88,236632.72901037036,Own,1,7385.434874630924,1,96174.74929160526,1,1,5948.776626495647,1,1.5593442072303734
3249,37,432841.7591875092,Rent,1,15226.3624197096,1,1400.9607628939307,0,0,2.4719502665812336,0,0.0
3250,69,35013.79642319982,Own,1,3215.4443085726975,1,37196.913538379275,0,0,4.701899738628046,1,5.320006732567683
3251,32,525.5206015037594,Rent,1,0.0,1,0.0,0,0,1.8356157493417409,0,6.485821385748463
3252,26,9023.855362409562,Rent,1,109.50377875754305,1,436.99807667909135,0,0,4.498318080857701,0,0.0
3253,39,23307.836842582554,Rent,1,920.0364162297005,1,2274.1404836323527,0,0,1.7326171340296992,0,0.0
3254,65,67312.95426181218,Own,1,2552.8575518220828,1,9367.183974640735,0,0,7.575325580667347,1,0.0
3255,83,43381.10083062362,Mortgage,1,1313.559806293162,1,8028.788657783323,1,0,0.0,1,0.0
3256,67,235610.6714872487,Own,1,2964.3867330885255,1,93730.58467055547,1,1,10469.465493455018,1,0.0
3257,40,22161.782935044386,Mortgage,1,1247.6845235697642,1,2654.7336913653157,0,0,0.0,1,0.0
3258,74,69761.9278855418,Own,1,2887.8734902092056,1,41192.64839902535,0,0,5.794242193758929,1,0.0
3259,54,40667.81021426902,Mortgage,1,2009.8550677143855,1,9771.020049454586,1,0,0.0,1,0.0
3260,51,31806.278844088934,Mortgage,1,1338.7990877213645,1,4467.602124852638,0,0,1.3944332715123298,1,0.0
3261,36,22855.99895527626,Rent,1,1225.320503780423,1,3069.447390632437,0,0,1.508945275537378,0,0.8028688221931104
3262,49,35510.44979209292,Mortgage,1,1286.890202972502,1,3990.7864935366556,0,0,4.423347884636116,1,27.391793977630524
3263,72,85785.4178567013,Own,1,3875.0121475008245,1,44476.5212311702,0,0,0.4231555869228863,1,0.0
3264,48,16631.424212854152,Mortgage,1,1138.3366151644009,1,1809.0718386208994,0,0,1.9842642707542095,0,6.102688201323591
3265,66,58150.84170135391,Own,1,2406.5147491052976,1,31795.84010563945,0,0,0.0,1,54.99373185567441
3266,46,14940.379473047684,Mortgage,1,675.8065839257946,1,2247.9140262902306,0,0,0.6808848704516257,0,18.64509753846012
3267,55,41810.52774963954,Mortgage,1,1979.6106395582317,1,9279.0580690708,1,0,0.0,1,0.0
3268,86,187308.10598571916,Own,1,9260.557953842857,1,93000.25904476065,1,1,11356.662370104365,1,0.0
3269,60,42586.92068845359,Mortgage,1,1647.1586237870015,1,8948.359829392579,1,0,2.803432965759542,1,5.981650695023671
3270,39,5411.518776287168,Rent,1,274.0289281816721,1,949.3669380721194,0,0,3.4712253007689373,0,0.09233137879791078
3271,33,19575.832006114022,Rent,1,5535.38668814509,1,2200.245808769159,0,0,0.994764065402099,0,0.0
3272,47,29217.330679075953,Mortgage,1,1192.89509468835,1,3192.0822442917765,0,0,5.002191872206369,1,0.74359850916147
3273,73,59398.38899289527,Own,1,2662.8343205540987,1,38914.844265935346,0,0,2.1411823846243276,1,10.325758004486037
3274,34,18974.492476532643,Rent,1,744.3370486363393,1,1827.743064538913,0,0,0.0,0,0.0
3275,29,2819.6478254650865,Rent,1,17.85047713972017,1,0.0,0,0,3.017025348032617,0,10.210832839473431
3276,59,48067.97508583233,Mortgage,1,2512.9394531826424,1,8417.917757505049,1,0,0.29994456783662227,1,0.0
3277,37,498096.43754672655,Rent,1,13082.545732868524,1,2498.710563124584,0,0,22.4449848799863,1,0.0
3278,35,11516.421534177181,Rent,1,485.3217608571674,1,988.6469821898572,0,0,0.5482911453171756,0,2.445460326467583
3279,59,32750.675624298827,Mortgage,1,2003.5460303864222,1,8656.803143203062,1,0,0.14812120842362236,1,0.0
3280,36,23540.537004909856,Rent,1,678.7184084507364,1,1806.4759748385004,0,0,0.682227988184894,0,0.0
3281,33,10180.376578916299,Rent,1,245.6409853199873,1,908.9444097593678,0,0,2.1249967831139074,0,4.03907873863709
3282,55,29203.105021722153,Mortgage,1,1786.7030838190005,1,3098.840699198925,0,0,1.4717939982838055,1,0.0
3283,33,18251.728578616974,Rent,1,618.9857971657462,1,1877.917039038855,0,0,0.0,0,0.0
3284,47,27791.58052782525,Mortgage,1,1668.6139902374098,1,3699.232491368709,0,0,2.9655669214093825,1,20.393607015492414
3285,33,27600.667613648824,Rent,1,1370.1083551420274,1,2764.7781210019857,0,0,2.638204327937812,0,0.3179883155551327
3286,67,70058.57498034163,Own,1,3138.284568291783,1,38366.05187297567,0,0,0.0,1,13.832668849861085
3287,65,39110.17329384171,Own,1,1688.034621410344,1,8501.683644127796,0,0,2.1040134171356772,1,5.147273175973832
3288,48,23023.656586907222,Mortgage,1,590.9878545713923,1,3091.6173631805846,0,0,2.318046501948489,1,0.0
3289,45,30459.235830102538,Mortgage,1,1000.6194013029191,1,2871.9854310764504,0,0,1.2179108719121308,1,0.0
3290,34,16139.634724845475,Rent,1,718.5475463170812,1,1930.3883090237287,0,0,0.1230189720230469,0,0.0
3291,46,31318.927931898328,Mortgage,1,1560.5527265592277,1,3617.7635446705617,0,0,1.0969502689929838,1,0.0
3292,36,16419.145545222316,Rent,1,862.7876990026375,1,1187.4058875281949,0,0,0.0,0,0.0
3293,52,97949.47703368343,Mortgage,1,1292.6585985703725,1,8301.393131573353,0,0,0.0,1,0.0
3294,89,309459.9282269887,Rent,1,23374.890630669805,1,96157.96624867762,0,1,38454.529048852506,1,19.318972766195397
3295,49,21877.541877167827,Mortgage,1,1567.398771767361,1,3103.367635782368,0,0,2.592327505497499,1,0.0
3296,64,54097.4540455706,Own,1,2677.587102353642,1,41441.00000486557,0,0,1.5874589133036199,1,0.0
3297,28,6313.303621310268,Rent,1,418.66814176156606,1,1242.280452286203,0,0,0.0,0,1.8817606606307473
3298,51,29850.160331191568,Mortgage,1,1325.012745239494,1,3461.733739138149,0,0,1.005596471241357,1,11.632729434353548
3299,40,30396.848360503292,Rent,1,1319.6105694564653,1,2480.090847056195,0,0,0.0,0,0.0
3300,44,41893.16729222681,Mortgage,1,1265.625380341874,1,9107.517524564471,1,0,0.0,1,0.0
3301,69,54219.63140300945,Own,1,1846.688030882292,1,35547.013563796485,0,0,4.159046048656901,1,0.0
3302,73,84525.04236864398,Own,1,4092.208238196933,1,43958.56467712919,0,1,6127.88493888513,1,34.27599085522444
3303,46,25467.551383094367,Mortgage,1,1053.2631458838453,1,2656.789385107984,0,0,0.0,1,6.232984574809023
3304,34,10349.078920283395,Rent,1,642.1169293910018,1,1355.1336490915305,0,0,4.858111803820259,0,0.0
3305,33,21377.58768303368,Rent,1,882.3290353094627,1,2684.1110057317724,0,0,0.0,0,0.0
3306,64,42117.001889260806,Mortgage,1,1935.9560899262065,1,7896.123180737802,1,0,2.072713973913732,1,4.782205455988242
3307,38,20914.96582062514,Rent,1,1162.8025171470115,1,2064.1887907444293,0,0,0.0,0,0.9106043725689145
3308,51,27501.982669140405,Mortgage,1,1573.939783552385,1,4093.709615866678,1,0,2.1108205737259995,1,7.743064021522994
3309,68,29213.691727081456,Own,1,2484.774937553894,1,393.4877049378597,0,0,1.1976512395730363,1,0.0
3310,30,4017.1947204813823,Rent,1,405.9025434927193,1,1052.094854751247,0,0,2.285404877686883,0,6.97568558751736
3311,62,47834.8479081003,Mortgage,1,1942.9877035180884,1,7975.332405281564,1,0,4.35655116459167,1,27.63855475925935
3312,39,5981.550489280196,Rent,1,449.9827857476371,1,1490.933073553758,0,0,2.3804683772076496,0,0.0
3313,40,19596.42480359081,Rent,1,782.114653599243,1,1865.3976443788176,0,0,1.9971228630063653,0,0.0
3314,41,20744.109340666455,Rent,1,959.7712937107664,1,2362.811666942775,0,0,1.2330842028531697,0,0.0
3315,40,198235.66407375177,Rent,1,690.7755213047021,1,717.8255080147251,0,0,0.0,0,0.0
3316,66,61239.531349611294,Own,1,2156.569753136908,1,36727.73778691759,0,0,1.1614010005798572,1,0.0
3317,47,37058.110644669636,Mortgage,1,1270.5423028703462,1,3489.8512557860404,0,0,0.32166629841947847,1,0.0
3318,36,525.5206015037594,Rent,1,181.21126476188738,1,886.74337373751,0,0,1.960817537555693,0,1.1936632076204665
3319,48,23167.35238033186,Mortgage,1,735.6592750358159,1,2447.3725727086885,0,0,2.166244078961766,0,0.7066314325141526
3320,26,5100.561777409397,Rent,0,131.0350025437249,0,374.45717776990045,0,0,0.9163903316751438,0,4.53572582022425
3321,73,65863.65532475029,Own,1,4478.772248990951,1,39679.31788295681,0,0,0.0,1,52.60859039804269
3322,62,53668.083692492655,Mortgage,1,1738.9457063977327,1,8706.689722408175,1,0,2.8527568373222176,1,41.44900304122883
3323,59,40490.49441257106,Mortgage,1,1419.5066068683848,1,8709.523832474182,1,0,0.0,1,0.0
3324,47,15481.884862064757,Mortgage,1,773.1778968277514,1,1385.154771461104,0,0,0.0,0,0.07549722747923844
3325,66,40054.11291586392,Own,1,1826.4698866872197,1,8216.98851950688,0,0,0.0,1,0.0
3326,31,24920.321351724717,Rent,1,1354.542365132099,1,2252.103227897075,0,0,1.1260725510135488,0,0.0
3327,54,22362.82330642887,Mortgage,1,1137.8143361028574,1,1127.0619259299417,0,0,5.301051296471692,1,8.548557186951758
3328,31,8187.003061046222,Rent,1,607.7476724471112,1,1031.421011795005,0,0,4.741763427789567,0,0.0
3329,42,18207.475547080667,Rent,1,1355.8442829981368,1,3235.581775795423,0,0,1.9836476023252632,0,0.0
3330,40,17966.298778869656,Rent,1,722.1196839841083,1,1810.5842761918898,0,0,0.6429892649215654,0,0.0
3331,79,210759.78376224946,Own,1,20321.570108991764,1,86604.41266973871,1,1,7868.3735686367545,1,0.0
3332,47,24711.974028839784,Mortgage,1,1518.5175771970257,1,3444.357980862821,0,0,0.0,1,0.0
3333,68,74893.49063723169,Own,1,2312.958389400445,1,41475.08094053151,0,0,7.6413024801721114,1,0.0
3334,54,38375.78810511488,Mortgage,1,2148.011110967477,1,4780.4003885508255,1,0,1.0714070221057646,1,10.977458971267138
3335,79,142250.00739783118,Own,1,4871.499994393057,1,93895.68631489637,1,1,6127.3675365512645,1,8.280052156950086
3336,41,12992.615340635126,Rent,1,572.7337923014998,1,1649.0493776569915,0,0,0.0,0,0.9771602839221232
3337,42,24913.238291307265,Mortgage,1,1428.4648648954492,1,3294.846954124653,0,0,1.9644815756762337,1,6.183100058267708
3338,40,12897.733103013179,Rent,1,497.23090654722614,1,1374.166005380449,0,0,2.5259779040747024,0,0.0
3339,63,38751.222886612195,Own,1,2357.180381345042,1,8705.450768339964,0,0,0.0,1,11.990826070640175
3340,36,21686.559914240566,Rent,1,802.6225344203567,1,1955.905755144693,0,0,6.31408103996705,0,6.533015358748116
3341,37,16402.39348055482,Rent,1,853.2888703634358,1,2181.8617317747667,0,0,1.4531782449162733,0,0.728829749423268
3342,43,17217.021809228878,Rent,1,783.3815436493038,0,0.0,0,0,5.337707099371779,0,4.741603998466769
3343,33,11432.660189229598,Rent,1,459.1545674970637,1,1169.7147712328747,0,0,0.0,0,0.0
3344,53,25924.01192391879,Mortgage,1,1291.6920140674406,0,47.81426147246793,1,0,1.1781788463669987,1,0.4108041322359831
3345,41,15192.004594529208,Rent,1,503.95091414525996,1,1836.1231274356205,0,0,0.0,0,0.0
3346,55,33545.79199013119,Mortgage,1,2238.2196731937393,1,4061.6038979297855,1,0,0.0,1,0.0
3347,71,52442.93418160928,Own,1,2111.4385541335087,1,38295.697116048636,0,0,0.22419335659955492,1,25.34572754100748
3348,44,23597.741474707247,Mortgage,1,1217.6422825779491,1,3525.1362758603477,0,0,0.0,1,0.0
3349,46,20810.890942785707,Mortgage,1,1139.752931821326,1,3258.3557946752658,0,0,1.5634876887525724,1,7.067536359046458
3350,54,25296.46961744241,Mortgage,1,2331.7341916358228,1,8883.505063746812,1,0,0.0,1,10.617247900062711
3351,86,104183.79922350006,Own,1,3786.9072106659364,1,90012.78425976228,1,1,5484.239439366208,1,7.791114619791223
3352,67,40456.85297969057,Own,1,2638.6080575431142,1,36308.11543013496,0,0,3.808167445882643,1,16.18701069467996
3353,28,11690.771300691824,Rent,1,803.7096515591167,1,1463.1913914618663,0,0,0.0,0,0.0
3354,37,18286.62004418917,Rent,1,701.2904007105593,1,2410.4750557526518,0,0,3.0632851432489123,0,0.0
3355,48,17936.0524860824,Mortgage,1,932.8737800612412,1,2880.494955913268,0,0,2.08433626372709,1,21.586409011089522
3356,57,34859.43999876389,Mortgage,1,2347.460362043716,1,8847.21458759297,1,0,2.9639725390057245,1,0.0
3357,51,38463.33622813191,Mortgage,1,1219.7713719879498,1,4008.3544603667806,0,0,1.301954500394893,1,0.0
3358,59,24453.96187270808,Mortgage,1,1671.711269422116,1,8650.557540598082,1,0,2.923965631381421,1,0.0
3359,40,5863.454514384883,Rent,1,1481.7272292469288,1,1547.0707327261214,0,0,0.7510331002573103,0,1.12451121921313
3360,33,4407.482074229918,Rent,1,358.2542547541817,1,696.6493868538039,0,0,2.366212437615291,0,0.4616316903022505
3361,65,20201.857058660502,Mortgage,1,1539.033397010816,0,0.0,1,0,0.0,1,0.0
3362,42,21139.280580566745,Mortgage,1,1342.7994199047673,1,3349.8415350882956,0,0,2.5269682052530698,1,0.0
3363,40,7796.016704475769,Rent,0,267.5421754294998,0,319.6802338462628,0,0,0.0,0,0.0
3364,88,541367.0703010826,Own,1,34525.490466139025,1,96247.20155057637,1,1,13195.684395940621,1,0.0
3365,88,206976.63576885426,Own,1,8789.43055316906,1,91217.09656351065,1,1,10473.299539969777,1,4.731820832003297
3366,70,85574.14163828852,Own,1,3868.5794641328653,1,52175.74793936649,0,1,12.232016625215893,1,14.274014931131237
3367,87,133278.38010005304,Own,1,6464.855521499401,1,94959.38630388872,1,1,6631.593395822564,1,0.0
3368,57,36688.95312090097,Mortgage,1,1166.1035491313705,1,8020.431628132995,1,0,0.0,1,0.0
3369,73,92328.05778124483,Own,1,2349.43427406914,1,47154.50314334277,0,0,0.0,1,0.0
3370,39,10897.380200495802,Rent,1,824.3723651329134,1,1601.94636124761,0,0,0.0,0,0.0
3371,37,27125.442761977974,Rent,1,633.9564623386756,1,0.0,0,0,0.0,0,0.0
